@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
356,'2016/10/31 19:17:28:972',3,0.95625,0.193056,0.61,0.62,1
357,'2016/10/31 19:17:28:992',3,0.959375,0.158333,0.61,0.62,1
358,'2016/10/31 19:17:29:012',3,0.957812,0.125,0.61,0.62,1
359,'2016/10/31 19:17:29:032',3,0.942187,0.093056,0.61,0.62,1
360,'2016/10/31 19:17:29:052',3,0.925781,0.070833,0.61,0.62,1
361,'2016/10/31 19:17:29:072',3,0.882031,0.058333,0.61,0.62,1
362,'2016/10/31 19:17:29:092',3,0.86875,0.070833,0.61,0.62,1
363,'2016/10/31 19:17:29:112',3,0.863281,0.084722,0.61,0.62,1
364,'2016/10/31 19:17:29:145',3,0.860937,0.095833,0.61,0.62,1
365,'2016/10/31 19:17:29:152',3,0.860937,0.095833,0.61,0.62,1
366,'2016/10/31 19:17:29:172',3,0.860937,0.095833,0.61,0.62,1
367,'2016/10/31 19:17:29:192',3,0.860937,0.095833,0.61,0.62,1
368,'2016/10/31 19:17:29:212',3,0.860937,0.095833,0.61,0.62,1
369,'2016/10/31 19:17:29:232',3,0.860937,0.095833,0.61,0.62,1
370,'2016/10/31 19:17:29:252',3,0.860937,0.095833,0.61,0.62,1
371,'2016/10/31 19:17:29:272',3,0.860937,0.095833,0.61,0.62,1
372,'2016/10/31 19:17:29:292',3,0.860937,0.095833,0.61,0.62,1
373,'2016/10/31 19:17:29:312',3,0.860937,0.095833,0.61,0.62,1
374,'2016/10/31 19:17:29:332',3,0.860937,0.095833,0.61,0.62,1
375,'2016/10/31 19:17:43:232',4,0.905469,0.970833,1,0,0
376,'2016/10/31 19:17:43:252',4,0.905469,0.970833,1,0,0
377,'2016/10/31 19:17:43:272',4,0.905469,0.970833,1,0,0
378,'2016/10/31 19:17:43:292',4,0.905469,0.970833,1,0,0
379,'2016/10/31 19:17:43:312',4,0.905469,0.970833,1,0,0
380,'2016/10/31 19:17:43:332',4,0.905469,0.970833,1,0,0
381,'2016/10/31 19:17:43:352',4,0.905469,0.970833,1,0,0
382,'2016/10/31 19:17:43:372',4,0.905469,0.970833,1,0,0
383,'2016/10/31 19:17:43:392',4,0.905469,0.970833,1,0,0
384,'2016/10/31 19:17:43:412',4,0.905469,0.970833,1,0,0
385,'2016/10/31 19:17:43:432',4,0.905469,0.970833,1,0,0
386,'2016/10/31 19:17:43:452',4,0.905469,0.970833,1,0,0
387,'2016/10/31 19:17:43:472',4,0.905469,0.970833,1,0,0
388,'2016/10/31 19:17:43:492',4,0.905469,0.970833,1,0,0
389,'2016/10/31 19:17:43:512',4,0.905469,0.970833,1,0,0
390,'2016/10/31 19:17:43:532',4,0.908594,0.970833,1,0,0
391,'2016/10/31 19:17:43:552',4,0.915625,0.970833,1,0,0
392,'2016/10/31 19:17:43:572',4,0.925,0.970833,1,0,0
393,'2016/10/31 19:17:43:592',4,0.934375,0.9625,1,0,0
394,'2016/10/31 19:17:43:612',4,0.95625,0.929167,1,0,0
395,'2016/10/31 19:17:43:632',4,0.964063,0.9125,1,0,0
396,'2016/10/31 19:17:43:652',4,0.971094,0.880556,1,0,0
397,'2016/10/31 19:17:43:672',4,0.971875,0.847222,1,0,0
398,'2016/10/31 19:17:43:692',4,0.966406,0.818056,1,0,0
399,'2016/10/31 19:17:43:713',4,0.949219,0.786111,1,0,0
400,'2016/10/31 19:17:43:732',4,0.939062,0.776389,1,0,0
401,'2016/10/31 19:17:43:752',4,0.930469,0.773611,1,0,0
402,'2016/10/31 19:17:43:772',4,0.919531,0.773611,1,0,0
403,'2016/10/31 19:17:43:792',4,0.910156,0.783333,1,0,0
404,'2016/10/31 19:17:43:816',4,0.888281,0.827778,1,0,0
405,'2016/10/31 19:17:43:843',4,0.882813,0.856944,1,0,0
406,'2016/10/31 19:17:43:852',4,0.882813,0.886111,1,0,0
407,'2016/10/31 19:17:43:872',4,0.884375,0.9125,1,0,0
408,'2016/10/31 19:17:43:892',4,0.894531,0.938889,1,0,0
409,'2016/10/31 19:17:43:912',4,0.905469,0.956944,1,0,0
410,'2016/10/31 19:17:43:932',4,0.919531,0.968056,1,0,0
411,'2016/10/31 19:17:43:958',4,0.951563,0.969444,1,0,0
412,'2016/10/31 19:17:43:972',4,0.961719,0.956944,1,0,0
413,'2016/10/31 19:17:43:992',4,0.969531,0.9375,1,0,0
414,'2016/10/31 19:17:44:012',4,0.971875,0.9125,1,0,0
415,'2016/10/31 19:17:44:032',4,0.971875,0.893056,1,0,0
416,'2016/10/31 19:17:44:052',4,0.957031,0.85,1,0,0
417,'2016/10/31 19:17:44:072',4,0.946875,0.833333,1,0,0
418,'2016/10/31 19:17:44:092',4,0.938281,0.825,1,0,0
419,'2016/10/31 19:17:44:112',4,0.929688,0.818056,1,0,0
420,'2016/10/31 19:17:44:132',4,0.919531,0.815278,1,0,0
421,'2016/10/31 19:17:44:152',4,0.909375,0.816667,1,0,0
422,'2016/10/31 19:17:44:172',4,0.89375,0.8375,1,0,0
423,'2016/10/31 19:17:44:192',4,0.888281,0.852778,1,0,0
424,'2016/10/31 19:17:44:212',4,0.885156,0.876389,1,0,0
425,'2016/10/31 19:17:44:232',4,0.885156,0.901389,1,0,0
426,'2016/10/31 19:17:44:252',4,0.889063,0.925,1,0,0
427,'2016/10/31 19:17:44:272',4,0.914844,0.956944,1,0,0
428,'2016/10/31 19:17:44:292',4,0.93125,0.9625,1,0,0
429,'2016/10/31 19:17:44:312',4,0.944531,0.9625,1,0,0
430,'2016/10/31 19:17:44:332',4,0.95625,0.9625,1,0,0
431,'2016/10/31 19:17:44:352',4,0.964844,0.954167,1,0,0
432,'2016/10/31 19:17:44:372',4,0.970312,0.9375,1,0,0
433,'2016/10/31 19:17:44:392',4,0.964063,0.880556,1,0,0
434,'2016/10/31 19:17:44:412',4,0.948438,0.847222,1,0,0
435,'2016/10/31 19:17:44:432',4,0.932813,0.826389,1,0,0
436,'2016/10/31 19:17:44:452',4,0.913281,0.804167,1,0,0
437,'2016/10/31 19:17:44:482',4,0.875781,0.791667,1,0,0
438,'2016/10/31 19:17:44:506',4,0.861719,0.795833,1,0,0
439,'2016/10/31 19:17:44:512',4,0.850781,0.809722,1,0,0
440,'2016/10/31 19:17:44:532',4,0.845312,0.8375,1,0,0
441,'2016/10/31 19:17:44:552',4,0.845312,0.886111,1,0,0
442,'2016/10/31 19:17:44:572',4,0.849219,0.929167,1,0,0
443,'2016/10/31 19:17:44:592',4,0.85625,0.954167,1,0,0
444,'2016/10/31 19:17:44:612',4,0.882813,0.988889,1,0,0
445,'2016/10/31 19:17:44:632',4,0.897656,0.988889,1,0,0
446,'2016/10/31 19:17:44:657',4,0.916406,0.988889,1,0,0
447,'2016/10/31 19:17:44:672',4,0.934375,0.975,1,0,0
448,'2016/10/31 19:17:44:692',4,0.947656,0.956944,1,0,0
449,'2016/10/31 19:17:44:712',4,0.953125,0.943056,1,0,0
450,'2016/10/31 19:17:44:732',4,0.959375,0.894444,1,0,0
451,'2016/10/31 19:17:44:752',4,0.952344,0.861111,1,0,0
452,'2016/10/31 19:17:44:772',4,0.935156,0.829167,1,0,0
453,'2016/10/31 19:17:44:792',4,0.9125,0.798611,1,0,0
454,'2016/10/31 19:17:44:812',4,0.89375,0.783333,1,0,0
455,'2016/10/31 19:17:44:837',4,0.860156,0.776389,1,0,0
456,'2016/10/31 19:17:44:852',4,0.850781,0.793056,1,0,0
457,'2016/10/31 19:17:44:872',4,0.845312,0.820833,1,0,0
458,'2016/10/31 19:17:44:892',4,0.844531,0.856944,1,0,0
459,'2016/10/31 19:17:44:912',4,0.844531,0.898611,1,0,0
460,'2016/10/31 19:17:44:932',4,0.850781,0.938889,1,0,0
461,'2016/10/31 19:17:44:952',4,0.870313,0.9875,1,0,0
462,'2016/10/31 19:17:44:972',4,0.8875,0.994444,1,0,0
463,'2016/10/31 19:17:44:992',4,0.90625,0.9875,1,0,0
464,'2016/10/31 19:17:45:012',4,0.925781,0.963889,1,0,0
465,'2016/10/31 19:17:45:042',4,0.94375,0.915278,1,0,0
466,'2016/10/31 19:17:45:052',4,0.948438,0.890278,1,0,0
467,'2016/10/31 19:17:45:072',4,0.949219,0.863889,1,0,0
468,'2016/10/31 19:17:45:092',4,0.947656,0.847222,1,0,0
469,'2016/10/31 19:17:45:112',4,0.935938,0.833333,1,0,0
470,'2016/10/31 19:17:45:132',4,0.919531,0.822222,1,0,0
471,'2016/10/31 19:17:45:158',4,0.871875,0.818056,1,0,0
472,'2016/10/31 19:17:45:172',4,0.860156,0.827778,1,0,0
473,'2016/10/31 19:17:45:192',4,0.853906,0.836111,1,0,0
474,'2016/10/31 19:17:45:212',4,0.848437,0.847222,1,0,0
475,'2016/10/31 19:17:45:232',4,0.848437,0.85,1,0,0
476,'2016/10/31 19:17:45:252',4,0.848437,0.85,1,0,0
477,'2016/10/31 19:17:45:272',4,0.848437,0.85,1,0,0
478,'2016/10/31 19:17:45:292',4,0.848437,0.85,1,0,0
479,'2016/10/31 19:17:45:312',4,0.848437,0.85,1,0,0
480,'2016/10/31 19:17:45:332',4,0.848437,0.85,1,0,0
481,'2016/10/31 19:17:45:352',4,0.848437,0.85,1,0,0
482,'2016/10/31 19:17:45:372',4,0.848437,0.85,1,0,0
483,'2016/10/31 19:17:45:392',4,0.848437,0.85,1,0,0
484,'2016/10/31 19:17:45:412',4,0.848437,0.85,1,0,0
485,'2016/10/31 19:17:45:432',4,0.848437,0.85,1,0,0
486,'2016/10/31 19:17:45:452',4,0.848437,0.85,1,0,0
487,'2016/10/31 19:17:45:472',4,0.848437,0.85,1,0,0
488,'2016/10/31 19:17:45:492',4,0.848437,0.85,1,0,0
489,'2016/10/31 19:17:45:512',4,0.848437,0.85,1,0,0
490,'2016/10/31 19:17:45:532',4,0.848437,0.85,1,0,0
491,'2016/10/31 19:20:00:085',5,0.500781,0.536111,0.66,0.45,0.19
492,'2016/10/31 19:20:00:105',5,0.500781,0.536111,0.66,0.45,0.19
493,'2016/10/31 19:20:00:125',5,0.500781,0.536111,0.66,0.45,0.19
494,'2016/10/31 19:20:00:145',5,0.500781,0.536111,0.66,0.45,0.19
495,'2016/10/31 19:20:00:165',5,0.500781,0.536111,0.66,0.45,0.19
496,'2016/10/31 19:20:00:185',5,0.500781,0.536111,0.66,0.45,0.19
497,'2016/10/31 19:20:00:205',5,0.500781,0.536111,0.66,0.45,0.19
498,'2016/10/31 19:20:00:225',5,0.500781,0.536111,0.66,0.45,0.19
499,'2016/10/31 19:20:00:245',5,0.500781,0.536111,0.66,0.45,0.19
500,'2016/10/31 19:20:00:265',5,0.500781,0.536111,0.66,0.45,0.19
501,'2016/10/31 19:20:00:285',5,0.500781,0.536111,0.66,0.45,0.19
502,'2016/10/31 19:20:00:305',5,0.500781,0.536111,0.66,0.45,0.19
503,'2016/10/31 19:20:00:325',5,0.500781,0.536111,0.66,0.45,0.19
504,'2016/10/31 19:20:00:345',5,0.500781,0.536111,0.66,0.45,0.19
505,'2016/10/31 19:20:00:365',5,0.500781,0.536111,0.66,0.45,0.19
506,'2016/10/31 19:20:00:385',5,0.500781,0.536111,0.66,0.45,0.19
507,'2016/10/31 19:20:00:405',5,0.500781,0.536111,0.66,0.45,0.19
508,'2016/10/31 19:20:00:425',5,0.500781,0.536111,0.66,0.45,0.19
509,'2016/10/31 19:20:00:445',5,0.500781,0.534722,0.66,0.45,0.19
510,'2016/10/31 19:20:00:465',5,0.501562,0.530556,0.66,0.45,0.19
511,'2016/10/31 19:20:00:485',5,0.501562,0.523611,0.66,0.45,0.19
512,'2016/10/31 19:20:00:505',5,0.502344,0.511111,0.66,0.45,0.19
513,'2016/10/31 19:20:00:525',5,0.502344,0.508333,0.66,0.45,0.19
514,'2016/10/31 19:20:00:545',5,0.502344,0.504167,0.66,0.45,0.19
515,'2016/10/31 19:20:00:565',5,0.499219,0.502778,0.66,0.45,0.19
516,'2016/10/31 19:20:00:585',5,0.495313,0.5,0.66,0.45,0.19
517,'2016/10/31 19:20:00:605',5,0.488281,0.497222,0.66,0.45,0.19
518,'2016/10/31 19:20:00:625',5,0.471094,0.495833,0.66,0.45,0.19
519,'2016/10/31 19:20:00:645',5,0.467187,0.495833,0.66,0.45,0.19
520,'2016/10/31 19:20:00:665',5,0.4625,0.5,0.66,0.45,0.19
521,'2016/10/31 19:20:00:685',5,0.461719,0.509722,0.66,0.45,0.19
522,'2016/10/31 19:20:00:705',5,0.461719,0.522222,0.66,0.45,0.19
523,'2016/10/31 19:20:00:725',5,0.465625,0.534722,0.66,0.45,0.19
524,'2016/10/31 19:20:00:745',5,0.477344,0.547222,0.66,0.45,0.19
525,'2016/10/31 19:20:00:765',5,0.4875,0.55,0.66,0.45,0.19
526,'2016/10/31 19:20:00:785',5,0.496094,0.545833,0.66,0.45,0.19
527,'2016/10/31 19:20:00:805',5,0.503125,0.536111,0.66,0.45,0.19
528,'2016/10/31 19:20:00:825',5,0.507031,0.526389,0.66,0.45,0.19
529,'2016/10/31 19:20:00:845',5,0.510156,0.508333,0.66,0.45,0.19
530,'2016/10/31 19:20:00:865',5,0.510156,0.501389,0.66,0.45,0.19
531,'2016/10/31 19:20:00:885',5,0.510156,0.494444,0.66,0.45,0.19
532,'2016/10/31 19:20:00:905',5,0.507031,0.488889,0.66,0.45,0.19
533,'2016/10/31 19:20:00:925',5,0.501562,0.483333,0.66,0.45,0.19
534,'2016/10/31 19:20:00:945',5,0.485156,0.476389,0.66,0.45,0.19
535,'2016/10/31 19:20:00:965',5,0.477344,0.476389,0.66,0.45,0.19
536,'2016/10/31 19:20:00:985',5,0.471094,0.476389,0.66,0.45,0.19
537,'2016/10/31 19:20:01:005',5,0.467187,0.481944,0.66,0.45,0.19
538,'2016/10/31 19:20:01:025',5,0.466406,0.495833,0.66,0.45,0.19
539,'2016/10/31 19:20:01:045',5,0.466406,0.513889,0.66,0.45,0.19
540,'2016/10/31 19:20:01:065',5,0.478125,0.541667,0.66,0.45,0.19
541,'2016/10/31 19:20:01:085',5,0.485938,0.55,0.66,0.45,0.19
542,'2016/10/31 19:20:01:105',5,0.497656,0.554167,0.66,0.45,0.19
543,'2016/10/31 19:20:01:125',5,0.503125,0.554167,0.66,0.45,0.19
544,'2016/10/31 19:20:01:145',5,0.510156,0.547222,0.66,0.45,0.19
545,'2016/10/31 19:20:01:166',5,0.516406,0.527778,0.66,0.45,0.19
546,'2016/10/31 19:20:01:185',5,0.517187,0.516667,0.66,0.45,0.19
547,'2016/10/31 19:20:01:205',5,0.517187,0.505556,0.66,0.45,0.19
548,'2016/10/31 19:20:01:225',5,0.5125,0.495833,0.66,0.45,0.19
549,'2016/10/31 19:20:01:245',5,0.50625,0.488889,0.66,0.45,0.19
550,'2016/10/31 19:20:01:265',5,0.498437,0.481944,0.66,0.45,0.19
551,'2016/10/31 19:20:01:285',5,0.479688,0.476389,0.66,0.45,0.19
552,'2016/10/31 19:20:01:305',5,0.471094,0.476389,0.66,0.45,0.19
553,'2016/10/31 19:20:01:325',5,0.465625,0.476389,0.66,0.45,0.19
554,'2016/10/31 19:20:01:345',5,0.4625,0.490278,0.66,0.45,0.19
555,'2016/10/31 19:20:01:365',5,0.463281,0.518056,0.66,0.45,0.19
556,'2016/10/31 19:20:01:385',5,0.48125,0.568056,0.66,0.45,0.19
557,'2016/10/31 19:20:01:405',5,0.492188,0.584722,0.66,0.45,0.19
558,'2016/10/31 19:20:01:425',5,0.500781,0.590278,0.66,0.45,0.19
559,'2016/10/31 19:20:01:445',5,0.510938,0.591667,0.66,0.45,0.19
560,'2016/10/31 19:20:01:465',5,0.517187,0.5875,0.66,0.45,0.19
561,'2016/10/31 19:20:01:485',5,0.521094,0.573611,0.66,0.45,0.19
562,'2016/10/31 19:20:01:505',5,0.521875,0.531944,0.66,0.45,0.19
563,'2016/10/31 19:20:01:525',5,0.517187,0.516667,0.66,0.45,0.19
564,'2016/10/31 19:20:01:545',5,0.509375,0.497222,0.66,0.45,0.19
565,'2016/10/31 19:20:01:565',5,0.501562,0.484722,0.66,0.45,0.19
566,'2016/10/31 19:20:01:585',5,0.49375,0.477778,0.66,0.45,0.19
567,'2016/10/31 19:20:01:605',5,0.485938,0.473611,0.66,0.45,0.19
568,'2016/10/31 19:20:01:625',5,0.471875,0.472222,0.66,0.45,0.19
569,'2016/10/31 19:20:01:645',5,0.467187,0.476389,0.66,0.45,0.19
570,'2016/10/31 19:20:01:665',5,0.464063,0.494444,0.66,0.45,0.19
571,'2016/10/31 19:20:01:685',5,0.464063,0.518056,0.66,0.45,0.19
572,'2016/10/31 19:20:01:705',5,0.464063,0.545833,0.66,0.45,0.19
573,'2016/10/31 19:20:01:725',5,0.473437,0.580556,0.66,0.45,0.19
574,'2016/10/31 19:20:01:745',5,0.484375,0.593056,0.66,0.45,0.19
575,'2016/10/31 19:20:01:765',5,0.492969,0.593056,0.66,0.45,0.19
576,'2016/10/31 19:20:01:785',5,0.503906,0.593056,0.66,0.45,0.19
577,'2016/10/31 19:20:01:806',5,0.511719,0.581944,0.66,0.45,0.19
578,'2016/10/31 19:20:01:825',5,0.51875,0.565278,0.66,0.45,0.19
579,'2016/10/31 19:20:01:845',5,0.523438,0.533333,0.66,0.45,0.19
580,'2016/10/31 19:20:01:865',5,0.523438,0.520833,0.66,0.45,0.19
581,'2016/10/31 19:20:01:885',5,0.521875,0.513889,0.66,0.45,0.19
582,'2016/10/31 19:20:01:907',5,0.514063,0.504167,0.66,0.45,0.19
583,'2016/10/31 19:20:01:925',5,0.502344,0.495833,0.66,0.45,0.19
584,'2016/10/31 19:20:01:945',5,0.491406,0.491667,0.66,0.45,0.19
585,'2016/10/31 19:20:01:965',5,0.467187,0.4875,0.66,0.45,0.19
586,'2016/10/31 19:20:01:985',5,0.4625,0.488889,0.66,0.45,0.19
587,'2016/10/31 19:20:02:005',5,0.460156,0.508333,0.66,0.45,0.19
588,'2016/10/31 19:20:02:025',5,0.460156,0.534722,0.66,0.45,0.19
589,'2016/10/31 19:20:02:045',5,0.464063,0.5625,0.66,0.45,0.19
590,'2016/10/31 19:20:02:065',5,0.482031,0.590278,0.66,0.45,0.19
591,'2016/10/31 19:20:02:085',5,0.494531,0.593056,0.66,0.45,0.19
592,'2016/10/31 19:20:02:105',5,0.50625,0.593056,0.66,0.45,0.19
593,'2016/10/31 19:20:02:125',5,0.514844,0.588889,0.66,0.45,0.19
594,'2016/10/31 19:20:02:145',5,0.521875,0.576389,0.66,0.45,0.19
595,'2016/10/31 19:20:02:165',5,0.525781,0.566667,0.66,0.45,0.19
596,'2016/10/31 19:20:02:185',5,0.526563,0.533333,0.66,0.45,0.19
597,'2016/10/31 19:20:02:205',5,0.519531,0.516667,0.66,0.45,0.19
598,'2016/10/31 19:20:02:225',5,0.5125,0.506944,0.66,0.45,0.19
599,'2016/10/31 19:20:02:245',5,0.503906,0.497222,0.66,0.45,0.19
600,'2016/10/31 19:20:02:265',5,0.497656,0.493056,0.66,0.45,0.19
601,'2016/10/31 19:20:02:285',5,0.485938,0.486111,0.66,0.45,0.19
602,'2016/10/31 19:20:02:305',5,0.482812,0.4875,0.66,0.45,0.19
603,'2016/10/31 19:20:02:325',5,0.480469,0.504167,0.66,0.45,0.19
604,'2016/10/31 19:20:02:345',5,0.480469,0.536111,0.66,0.45,0.19
605,'2016/10/31 19:20:02:365',5,0.480469,0.556944,0.66,0.45,0.19
606,'2016/10/31 19:20:02:385',5,0.483594,0.573611,0.66,0.45,0.19
607,'2016/10/31 19:20:02:405',5,0.492969,0.593056,0.66,0.45,0.19
608,'2016/10/31 19:20:02:425',5,0.499219,0.595833,0.66,0.45,0.19
609,'2016/10/31 19:20:02:445',5,0.50625,0.593056,0.66,0.45,0.19
610,'2016/10/31 19:20:02:465',5,0.515625,0.583333,0.66,0.45,0.19
611,'2016/10/31 19:20:02:485',5,0.520312,0.573611,0.66,0.45,0.19
612,'2016/10/31 19:20:02:505',5,0.522656,0.565278,0.66,0.45,0.19
613,'2016/10/31 19:20:02:525',5,0.524219,0.554167,0.66,0.45,0.19
614,'2016/10/31 19:20:02:545',5,0.524219,0.554167,0.66,0.45,0.19
615,'2016/10/31 19:20:02:565',5,0.524219,0.554167,0.66,0.45,0.19
616,'2016/10/31 19:20:02:585',5,0.524219,0.554167,0.66,0.45,0.19
